CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION TIME,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNTY,COUNCIL DISTRICT,POLICE DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window,nbh_id,nbh_name
2020007731,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,01/17/2020,05:59 PM,1,2020,RESOL,Y,02/11/2020,2.0,2020.0,25.0,600 E 45th St,"600 E 45th St64110
(39.0463, -94.578424)",64110.0,Rockhill,Jackson,4.0,Central,139199,39.0463,-94.578424,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020007731,,79,Rockhill
2019173735,EMAIL,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,09/30/2019,10:52 PM,9,2019,RESOL,Y,12/02/2019,12.0,2019.0,63.0,4511 Rockhill Rd,"4511 Rockhill Rd64110
(39.044187, -94.579088)",64110.0,Rockhill,Jackson,4.0,Central,281343,39.044187,-94.579088,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019173735,,79,Rockhill
2020021543,EMAIL,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,02/12/2020,08:35 AM,2,2020,RESOL,Y,03/13/2020,3.0,2020.0,30.0,600 E 45th St,"600 E 45th St64110
(39.0463, -94.578424)",64110.0,Rockhill,Jackson,4.0,Central,139199,39.0463,-94.578424,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020021543,,79,Rockhill
2020018258,PHONE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Trash / Recycling,Trash Collection,Missed by City,02/06/2020,08:47 AM,2,2020,RESOL,N,02/07/2020,2.0,2020.0,1.0,4500 Campbell St,"4500 Campbell St64110
(39.044474, -94.575474)",64110.0,Rockhill,Jackson,4.0,Central,139319,39.044474,-94.575474,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020018258,,79,Rockhill
2020021959,PHONE,Parks and Rec,Parks and Rec-Central Region-,Parks & Recreation-Park Maintenance-Central,Parks & Recreation,Park Maintenance,Central,02/12/2020,04:19 PM,2,2020,RESOL,Y,04/08/2020,4.0,2020.0,56.0,4201 Gillham Rd,"4201 Gillham Rd64110
(39.049749, -94.579327)",64110.0,Rockhill,Jackson,4.0,Central,133438,39.049749,-94.579327,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020021959,,79,Rockhill
2020004458,PHONE,Water Services,Water Services-Line Maintenance-Stormwater,Stormwater-Storm Drain / Catch Basin-Clogged / Over-Flow,Storm Water / Sewer,Storm Drain / Catch Basin,Clogged / Over-Flow,01/10/2020,03:45 PM,1,2020,RESOL,Y,02/06/2020,2.0,2020.0,27.0,4456 Rockhill Ter,"4456 Rockhill Ter64110
(39.045557, -94.576701)",64110.0,Rockhill,Jackson,4.0,Central,139306,39.045557,-94.576701,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020004458,,79,Rockhill
2020004463,PHONE,Water Services,Water Services-Line Maintenance-Stormwater,Stormwater-Storm Drain / Catch Basin-Clogged / Over-Flow,Storm Water / Sewer,Storm Drain / Catch Basin,Clogged / Over-Flow,01/10/2020,03:50 PM,1,2020,RESOL,Y,04/03/2020,4.0,2020.0,84.0,4456 Rockhill Ter,"4456 Rockhill Ter64110
(39.045557, -94.576701)",64110.0,Rockhill,Jackson,4.0,Central,139306,39.045557,-94.576701,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020004463,,79,Rockhill
2019173249,PHONE,Public Works,Public Works-Street and Traffic-Streetlights,Lights / Signals-Street Light-Pole down or leaning,Lights / Signals,Street Light,Pole Down or Leaning,09/30/2019,10:41 AM,9,2019,RESOL,N,10/01/2019,10.0,2019.0,1.0,4455 Rockhill Ter,"4455 Rockhill Ter64110
(39.045082, -94.575878)",64110.0,Rockhill,Jackson,4.0,Central,139312,39.045082,-94.575878,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019173249,,79,Rockhill
2020080010,PHONE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Wildlife-Inside,Animals / Pets,Wildlife,Inside,06/10/2020,07:49 AM,6,2020,OPEN,N,,,,,4512 Holmes St,"4512 Holmes St64110
(39.044702, -94.577775)",64110.0,Rockhill,Jackson,4.0,Central,139253,39.044702,-94.577775,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020080010,0.0,79,Rockhill
2020061579,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Storm Damage-Tree Down,Trees,Storm Damage,Tree Down,05/04/2020,11:07 AM,5,2020,RESOL,N,05/05/2020,5.0,2020.0,1.0,904 Emanuel Cleaver II Blvd,"904 Emanuel Cleaver II Blvd64110
(39.041963, -94.574714)",64110.0,Rockhill,Jackson,4.0,Central,139321,39.041963,-94.574714,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020061579,,79,Rockhill
2020109374,WEB,Public Works,Public Works-Capital Projects-Signs,Streets / Roadways / Alleys-Street Services-Traffic Study Request,Streets / Roadways / Alleys,Street Services,Traffic Study Request,08/11/2020,04:34 PM,8,2020,OPEN,Y,,,,,4201 Gillham Rd,"4201 Gillham Rd64110
(39.049749, -94.579327)",64110.0,Rockhill,Jackson,4.0,Central,133438,39.049749,-94.579327,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020109374,0.0,79,Rockhill
2019173736,EMAIL,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,09/30/2019,10:53 PM,9,2019,RESOL,Y,12/02/2019,12.0,2019.0,63.0,520 E 45th St,"520 E 45th St64110
(39.046306, -94.579256)",64110.0,Rockhill,Jackson,4.0,Central,139225,39.046306,-94.579256,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019173736,,79,Rockhill
2019173849,PHONE,NHS,NHS-Solid Waste-,Trash / Recycling-Recycling-Missed by City,Trash / Recycling,Recycling,Missed by City,10/01/2019,09:04 AM,10,2019,RESOL,N,10/02/2019,10.0,2019.0,1.0,4600 Charlotte St,"4600 Charlotte St64110
(39.043425, -94.576684)",64110.0,Rockhill,Jackson,4.0,Central,139340,39.043425,-94.576684,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019173849,,79,Rockhill
2019208925,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Crack-District 2,Streets / Roadways / Alleys,Crack,District 2,12/24/2019,04:54 PM,12,2019,RESOL,Y,12/31/2019,12.0,2019.0,7.0,600 E 45th St,"600 E 45th St64110
(39.0463, -94.578424)",64110.0,Rockhill,Jackson,4.0,Central,139199,39.0463,-94.578424,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208925,,79,Rockhill
2019209761,PHONE,Public Works,Public Works-Capital Projects-Signs,Signs-Street Name Signs-Missing,Signs,Street Name Signs,Missing,12/27/2019,12:55 PM,12,2019,RESOL,Y,01/15/2020,1.0,2020.0,19.0,627 E 46th St,"627 E 46th St64110
(39.04342, -94.577814)",64110.0,Rockhill,Jackson,4.0,Central,139267,39.04342000000001,-94.577814,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019209761,,79,Rockhill
