CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION TIME,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNTY,COUNCIL DISTRICT,POLICE DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window,nbh_id,nbh_name
2020025504,BOT,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Trash / Recycling,Trash Collection,Missed by City,02/20/2020,07:28 AM,2,2020,RESOL,N,02/21/2020,2.0,2020.0,1.0,2527 Tracy Ave,"2527 Tracy Ave64108
(39.080413, -94.567817)",64108.0,Beacon Hills,Jackson,3.0,Central,13847,39.080413,-94.567817,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020025504,,25,Beacon Hills
2020008125,PHONE,Public Works,Public Works-Street and Traffic-Snow,Streets / Roadways / Alleys-Snow / Ice-District 2,Streets / Roadways / Alleys,Snow / Ice,District 2,01/20/2020,04:33 PM,1,2020,RESOL,N,01/22/2020,1.0,2020.0,2.0,2236 Tracy Ave,"2236 Tracy Ave64108
(39.085587, -94.568208)",64108.0,Beacon Hills,Jackson,3.0,Central,281211,39.085587,-94.568208,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020008125,,25,Beacon Hills
2019068807,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Vehicles / Parking,Parked on Unapproved Surface,Car Private Property,04/08/2019,02:21 PM,4,2019,RESOL,Y,12/12/2019,12.0,2019.0,248.0,1331 E 28th St,"1331 E 28th St64109
(39.075732, -94.566503)",64109.0,Beacon Hills,Jackson,3.0,Central,27204,39.075732,-94.566503,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019068807,,25,Beacon Hills
2020011863,WEB,Public Works,Public Works-Capital Projects-Traffic Permits,Streets / Roadways / Alleys-Cut / Permit-District 2,Streets / Roadways / Alleys,Cut / Permit,District 2,01/27/2020,07:23 AM,1,2020,RESOL,Y,01/31/2020,1.0,2020.0,4.0,1321 E 24th St,"1321 E 24th St64108
(39.082521, -94.567304)",64108.0,Beacon Hills,Jackson,3.0,Central,246241,39.082521,-94.567304,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020011863,,25,Beacon Hills
2019174352,PHONE,NHS,NHS-Solid Waste-Administration,Trash / Recycling-Services-Service Issue / Problem,Trash / Recycling,Services,Service Issue / Problem,10/01/2019,05:01 PM,10,2019,RESOL,N,10/02/2019,10.0,2019.0,1.0,2110 Tracy Ave,"2110 Tracy Ave64108
(39.086922, -94.568218)",64108.0,Beacon Hills,Jackson,3.0,Central,13418,39.086922,-94.568218,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019174352,,25,Beacon Hills
2019202414,PHONE,Water Services,Water Services-Line Maintenance-Leaf Brush,Trash / Recycling-Leaf / Brush-Missed Pick Up,Trash / Recycling,Leaf / Brush,Missed Pick Up,12/11/2019,11:15 AM,12,2019,RESOL,N,12/11/2019,12.0,2019.0,0.0,2522 Tracy Ave,"2522 Tracy Ave64108
(39.080538, -94.56856)",64108.0,Beacon Hills,Jackson,3.0,Central,13830,39.080538,-94.56856,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019202414,,25,Beacon Hills
2020027155,PHONE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Trash / Recycling,Trash Collection,Missed by City,02/24/2020,08:46 AM,2,2020,RESOL,N,02/25/2020,2.0,2020.0,1.0,2243 Tracy Ave,"2243 Tracy Ave64108
(39.085169, -94.56761)",64108.0,Beacon Hills,Jackson,3.0,Central,281203,39.085169,-94.56761,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020027155,,25,Beacon Hills
2019196662,PHONE,NHS,NHS-Solid Waste-Administration,Trash / Recycling-Services-Multi-Unit,Trash / Recycling,Services,Multi-Unit,11/25/2019,11:07 AM,11,2019,RESOL,N,11/26/2019,11.0,2019.0,1.0,1108 E 30th St,"1108 E 30th St64109
(39.072719, -94.57054)",64109.0,Beacon Hills,Jackson,3.0,Central,27285,39.072719,-94.57054,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019196662,,25,Beacon Hills
2019087620,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Mowing / Weeds,Private / Commercial,Lot - Structure,05/06/2019,10:33 AM,5,2019,RESOL,Y,09/17/2019,9.0,2019.0,134.0,1311 Lake Ave,"1311 Lake Ave64109
(39.075134, -94.56782)",64109.0,Beacon Hills,Jackson,3.0,Central,27250,39.07513400000001,-94.56782,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019087620,,25,Beacon Hills
2020069625,PHONE,KCPD,KCPD-Parking Control-,Vehicles / Parking-Abandoned On Street-Car,Vehicles / Parking,Abandoned On Street,Car,05/19/2020,01:17 PM,5,2020,RESOL,N,05/21/2020,5.0,2020.0,2.0,1315 E 28th Ter,"1315 E 28th Ter64109
(39.07455, -94.567647)",64109.0,Beacon Hills,Jackson,3.0,Central,27270,39.07455,-94.567647,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020069625,,25,Beacon Hills
2019177573,PHONE,NHS,NHS-Solid Waste-,Trash / Recycling-Recycling-Missed by City,Trash / Recycling,Recycling,Missed by City,10/09/2019,10:24 AM,10,2019,RESOL,N,10/14/2019,10.0,2019.0,5.0,2907 Tracy Ave,"2907 Tracy Ave64109
(39.073619, -94.56821)",64109.0,Beacon Hills,Jackson,3.0,Central,27326,39.073619,-94.56821,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019177573,,25,Beacon Hills
2019088620,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Mowing / Weeds,Private / Commercial,Lot - Structure,05/07/2019,11:06 AM,5,2019,OPEN,Y,,,,,1325 E 28th St,"1325 E 28th St64109
(39.075723, -94.566976)",64109.0,Beacon Hills,Jackson,3.0,Central,27207,39.075723,-94.566976,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019088620,90.0,25,Beacon Hills
2019164636,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,09/11/2019,05:12 PM,9,2019,RESOL,Y,10/10/2019,10.0,2019.0,29.0,2118 Forest Ave,"2118 Forest Ave64108
(39.086516, -94.569568)",64108.0,Beacon Hills,Jackson,3.0,Central,13402,39.086516,-94.569568,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019164636,,25,Beacon Hills
2019193631,PHONE,Public Works,Public Works-Capital Projects-Signs,Signs-Street Name Signs-Missing,Signs,Street Name Signs,Missing,11/18/2019,01:10 PM,11,2019,RESOL,N,11/25/2019,11.0,2019.0,7.0,2822 Paseo,"2822 Paseo64109
(39.074781, -94.56681)",64109.0,Beacon Hills,Jackson,3.0,Central,27259,39.074781,-94.56681,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019193631,,25,Beacon Hills
2020032545,PHONE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Animals / Pets,Dead Animal,Curb,03/04/2020,07:40 AM,3,2020,RESOL,N,03/05/2020,3.0,2020.0,1.0,2815 Forest Ave,"2815 Forest Ave64109
(39.075429, -94.569395)",64109.0,Beacon Hills,Jackson,3.0,Central,27172,39.075429,-94.569395,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020032545,,25,Beacon Hills
