CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION TIME,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNTY,COUNCIL DISTRICT,POLICE DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window,nbh_id,nbh_name
2019199023,PHONE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Outside,Animals / Pets,Rat Treatment,Outside,12/03/2019,12:48 PM,12,2019,RESOL,N,12/03/2019,12.0,2019.0,0.0,3514 Tracy Ave,"3514 Tracy Ave64109
(39.062561, -94.569752)",64109.0,Squier Park,Jackson,3.0,Central,134716,39.062561,-94.569752,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019199023,,68,Squier Park
2019193654,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,11/18/2019,01:47 PM,11,2019,RESOL,Y,11/25/2019,11.0,2019.0,7.0,3844 Paseo,"3844 Paseo64109
(39.056083, -94.567879)",64109.0,Squier Park,Jackson,3.0,Central,134945,39.056083,-94.567879,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019193654,,68,Squier Park
2019091901,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Mowing / Weeds,Private / Commercial,Lot - Structure,05/12/2019,01:18 PM,5,2019,RESOL,Y,11/27/2019,11.0,2019.0,199.0,3643 Forest Ave,"3643 Forest Ave64109
(39.059878, -94.570388)",64109.0,Squier Park,Jackson,3.0,Central,134788,39.05987800000001,-94.570388,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019091901,,68,Squier Park
2020073583,BOT,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Trash / Recycling,Trash Collection,Missed by City,05/28/2020,10:18 AM,5,2020,RESOL,N,05/29/2020,5.0,2020.0,1.0,3640 Tracy Ave,"3640 Tracy Ave64109
(39.059881, -94.569905)",64109.0,Squier Park,Jackson,3.0,Central,134791,39.059881,-94.569905,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020073583,,68,Squier Park
2019069327,PHONE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Wildlife-Inside,Animals / Pets,Wildlife,Inside,04/09/2019,10:43 AM,4,2019,RESOL,N,04/12/2019,4.0,2019.0,3.0,3530 Tracy Ave,"3530 Tracy Ave64109
(39.062009, -94.569783)",64109.0,Squier Park,Jackson,3.0,Central,134715,39.062009,-94.569783,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019069327,,68,Squier Park
2019164317,PHONE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Public Health,Services,Healthy Homes Information,09/11/2019,11:28 AM,9,2019,RESOL,Y,10/09/2019,10.0,2019.0,28.0,1206 E 37th St 1E,"1206 E 37th St64109
(39.059761, -94.570393)",64109.0,Squier Park,Jackson,3.0,Central,134789,39.059761,-94.570393,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019164317,,68,Squier Park
2020086689,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,Trees,Trimming,Tree Limbs,06/23/2020,01:53 PM,6,2020,RESOL,Y,07/15/2020,7.0,2020.0,22.0,3800 Virginia Ave,"3800 Virginia Ave64109
(39.05763, -94.568867)",64109.0,Squier Park,Jackson,3.0,Central,134933,39.05763,-94.568867,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020086689,,68,Squier Park
2020022356,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Open Storage,02/13/2020,12:54 PM,2,2020,RESOL,N,02/24/2020,2.0,2020.0,11.0,3501 Troost Ave,"3501 Troost Ave64109
(39.062893, -94.571461)",64109.0,Squier Park,Jackson,3.0,Central,134687,39.062893,-94.571461,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020022356,,68,Squier Park
2019174507,PHONE,NHS,NHS-Solid Waste-,Trash / Recycling-Recycling-Missed by City,Trash / Recycling,Recycling,Missed by City,10/02/2019,08:57 AM,10,2019,RESOL,N,10/07/2019,10.0,2019.0,5.0,3640 Paseo,"3640 Paseo64109
(39.059804, -94.567656)",64109.0,Squier Park,Jackson,3.0,Central,134850,39.059804,-94.567656,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019174507,,68,Squier Park
2019071017,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Main Structure,04/10/2019,11:16 PM,4,2019,OPEN,Y,,,,,1115 E Armour Blvd,"1115 E Armour Blvd64109
(39.062875, -94.570879)",64109.0,Squier Park,Jackson,3.0,Central,134685,39.062875,-94.570879,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019071017,90.0,68,Squier Park
2020004358,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Street Clean Up-District 2,Streets / Roadways / Alleys,Street Clean Up,District 2,01/10/2020,01:52 PM,1,2020,RESOL,Y,01/16/2020,1.0,2020.0,6.0,1314 E 37th St,"1314 E 37th St64109
(39.059702, -94.56867)",64109.0,Squier Park,Jackson,3.0,Central,134820,39.059702,-94.56867,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020004358,,68,Squier Park
2020119938,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets/Roadways/Alleys-Other Maintenance-District 2,Streets / Roadways / Alleys,Other-Maintenance,District 2,09/04/2020,08:06 AM,9,2020,RESOL,N,09/08/2020,9.0,2020.0,4.0,3800 Paseo,"3800 Paseo64109
(39.057593, -94.567794)",64109.0,Squier Park,Jackson,3.0,Central,134957,39.057593,-94.567794,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020119938,,68,Squier Park
2019116694,PHONE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Public Health,Services,Healthy Homes Information,06/18/2019,11:30 AM,6,2019,RESOL,Y,10/10/2019,10.0,2019.0,114.0,1202 E 37th St 1E,"1202 E 37th St64109
(39.059761, -94.570393)",64109.0,Squier Park,Jackson,3.0,Central,134789,39.059761,-94.570393,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019116694,,68,Squier Park
2019174312,PHONE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Trash / Recycling,Trash Collection,Missed by City,10/01/2019,04:13 PM,10,2019,RESOL,N,10/02/2019,10.0,2019.0,1.0,3834 Forest Ave,"3834 Forest Ave64109
(39.056434, -94.571147)",64109.0,Squier Park,Jackson,3.0,Central,134900,39.056434,-94.571147,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019174312,,68,Squier Park
2020017777,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,02/05/2020,05:41 AM,2,2020,RESOL,Y,03/05/2020,3.0,2020.0,29.0,1222 E 39th St,"1222 E 39th St64109
(39.056207, -94.569798)",64109.0,Squier Park,Jackson,3.0,Central,134915,39.056207,-94.569798,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020017777,,68,Squier Park
2020022363,WEB,Public Works,Public Works-Capital Projects-Traffic Permits,Signs-Traffic Sign-Remove Sign,Signs,Traffic Sign,Remove Sign,02/13/2020,12:59 PM,2,2020,RESOL,N,02/24/2020,2.0,2020.0,11.0,3609 Forest Ave,"3609 Forest Ave64109
(39.06099, -94.570324)",64109.0,Squier Park,Jackson,3.0,Central,134777,39.06099,-94.570324,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020022363,,68,Squier Park
2020043508,PHONE,Water Services,Water Services-Meter and Field Services-,Water-Leak-Hydrant,Water,Leak,Hydrant,03/26/2020,09:09 AM,3,2020,RESOL,N,03/30/2020,3.0,2020.0,4.0,3737 Troost Ave,"3737 Troost Ave64109
(39.058641, -94.571318)",64109.0,Squier Park,Jackson,3.0,Central,255765,39.058641,-94.571318,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020043508,,68,Squier Park
2019203003,WEB,KCPD,KCPD-Parking Control-,Vehicles / Parking-Abandoned On Street-Car,Vehicles / Parking,Abandoned On Street,Car,12/12/2019,12:11 PM,12,2019,RESOL,N,12/13/2019,12.0,2019.0,1.0,3637 Forest Ave,"3637 Forest Ave64109
(39.060082, -94.570376)",64109.0,Squier Park,Jackson,3.0,Central,134786,39.060082,-94.570376,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019203003,,68,Squier Park
2019163403,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,09/10/2019,08:02 AM,9,2019,RESOL,Y,01/09/2020,1.0,2020.0,121.0,1311 Manheim Rd,"1311 Manheim Rd64109
(39.056207, -94.569401)",64109.0,Squier Park,Jackson,3.0,Central,134916,39.056207,-94.569401,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019163403,,68,Squier Park
2019175186,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,10/03/2019,10:09 AM,10,2019,RESOL,N,10/10/2019,10.0,2019.0,7.0,1311 Manheim Rd,"1311 Manheim Rd64109
(39.056207, -94.569401)",64109.0,Squier Park,Jackson,3.0,Central,134916,39.056207,-94.569401,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019175186,,68,Squier Park
2020096478,PHONE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Trash / Recycling,Trash Collection,Missed by City,07/15/2020,07:39 AM,7,2020,RESOL,Y,07/17/2020,7.0,2020.0,2.0,1117 Manheim Rd,"1117 Manheim Rd64109
(39.057508, -94.57134)",64109.0,Squier Park,Jackson,3.0,Central,134906,39.057508,-94.57134,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020096478,,68,Squier Park
2019186691,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,10/30/2019,11:53 AM,10,2019,OPEN,Y,,,,,1202 E 37th St 1E,"1202 E 37th St64109
(39.059761, -94.570393)",64109.0,Squier Park,Jackson,3.0,Central,134789,39.059761,-94.570393,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186691,90.0,68,Squier Park
2019121601,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Street Clean Up-District 2,Streets / Roadways / Alleys,Street Clean Up,District 2,06/26/2019,07:33 AM,6,2019,RESOL,Y,10/11/2019,10.0,2019.0,107.0,1320 Manheim Rd,"1320 Manheim Rd64109
(39.056389, -94.568845)",64109.0,Squier Park,Jackson,3.0,Central,134926,39.056389,-94.568845,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019121601,,68,Squier Park
2020043044,BOT,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Trash / Recycling,Trash Collection,Missed by City,03/25/2020,11:03 AM,3,2020,RESOL,N,03/26/2020,3.0,2020.0,1.0,3701 Tracy Ave,"3701 Tracy Ave64109
(39.059406, -94.569262)",64109.0,Squier Park,Jackson,3.0,Central,134958,39.059406,-94.569262,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020043044,,68,Squier Park
2020027204,WEB,City Planning and Development,City Planning and Development-Permit Compliance-,Prop/Build/Construct-Construction Issue/Concern-Work without permit,Property / Buildings / Construction,Construction Issue/Concern,Work Without Permit,02/24/2020,09:21 AM,2,2020,RESOL,Y,04/08/2020,4.0,2020.0,44.0,1115 E Armour Blvd,"1115 E Armour Blvd64109
(39.062875, -94.570879)",64109.0,Squier Park,Jackson,3.0,Central,134685,39.062875,-94.570879,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020027204,,68,Squier Park
2020032163,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Street Clean Up-District 2,Streets / Roadways / Alleys,Street Clean Up,District 2,03/03/2020,12:09 PM,3,2020,RESOL,N,03/04/2020,3.0,2020.0,1.0,3844 Paseo,"3844 Paseo64109
(39.056083, -94.567879)",64109.0,Squier Park,Jackson,3.0,Central,134945,39.056083,-94.567879,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020032163,,68,Squier Park
