CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION TIME,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNTY,COUNCIL DISTRICT,POLICE DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window,nbh_id,nbh_name
2020044726,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Main Structure,03/28/2020,09:45 PM,3,2020,OPEN,Y,,,,,2130 E 15th Ter BLD 36,"2130 E 15th Ter64127
(39.092845, -94.557653)",64127.0,18th And Vine And Downtown East,Jackson,3.0,Central,12505,39.092845,-94.557653,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020044726,0.0,26,18th And Vine And Downtown East
2020046808,WEB,NHS,NHS-Neighborhood Preservation-Abatement,Prop/Build/Construct-Property Maintenance-Land Bank (Services),Property / Buildings / Construction,Property Maintenance,Land Bank (Services),04/01/2020,05:11 PM,4,2020,RESOL,N,04/02/2020,4.0,2020.0,1.0,2100 E 15th Ter BLD 35,"2100 E 15th Ter64127
(39.092845, -94.557653)",64127.0,18th And Vine And Downtown East,Jackson,3.0,Central,12505,39.092845,-94.557653,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020046808,,26,18th And Vine And Downtown East
2019066335,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Main Structure,04/03/2019,06:32 PM,4,2019,RESOL,Y,11/18/2019,11.0,2019.0,229.0,1505 Euclid Ave,"1505 Euclid Ave64127
(39.092851, -94.559425)",64127.0,18th And Vine And Downtown East,Jackson,3.0,Central,12498,39.092851,-94.559425,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019066335,,26,18th And Vine And Downtown East
2019066377,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,04/03/2019,07:52 PM,4,2019,RESOL,Y,11/18/2019,11.0,2019.0,229.0,1516 Garfield Ave,"1516 Garfield Ave64127
(39.092845, -94.557653)",64127.0,18th And Vine And Downtown East,Jackson,3.0,Central,12505,39.092845,-94.557653,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019066377,,26,18th And Vine And Downtown East
2019189343,WEB,KCPD,KCPD-Parking Control-,Vehicles / Parking-Abandoned On Street-Car,Vehicles / Parking,Abandoned On Street,Car,11/05/2019,04:07 PM,11,2019,RESOL,N,11/08/2019,11.0,2019.0,3.0,2116 E 15th Ter,"2116 E 15th Ter64127
(39.092845, -94.557653)",64127.0,18th And Vine And Downtown East,Jackson,3.0,Central,12505,39.092845,-94.557653,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019189343,,26,18th And Vine And Downtown East
2020026941,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,02/22/2020,07:37 PM,2,2020,RESOL,Y,02/26/2020,2.0,2020.0,4.0,2200 E Truman Rd,"2200 E Truman Rd64127
(39.095207, -94.555878)",64127.0,18th And Vine And Downtown East,Jackson,3.0,Central,12507,39.095207,-94.555878,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020026941,,26,18th And Vine And Downtown East
2019180762,PHONE,Water Services,Water Services-Administration-,Streets / Roadways / Alleys-Street Clean Up-Sweeping Schedule,Streets / Roadways / Alleys,Street Clean Up,Sweeping Schedule,10/16/2019,12:47 PM,10,2019,RESOL,Y,11/07/2019,11.0,2019.0,22.0,3028 E 18th St,"3028 E 18th St64127
(39.090986, -94.545609)",64127.0,18th And Vine And Downtown East,Jackson,3.0,East,228040,39.090986,-94.545609,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019180762,,26,18th And Vine And Downtown East
2019162519,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Mowing / Weeds,Private / Commercial,Lot - Structure,09/07/2019,03:58 PM,9,2019,RESOL,N,10/16/2019,10.0,2019.0,39.0,1415 Wabash Ave,"1415 Wabash Ave64127
(39.095499, -94.55238)",64127.0,18th And Vine And Downtown East,Jackson,3.0,East,12326,39.095499,-94.55238,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019162519,,26,18th And Vine And Downtown East
2020078649,WEB,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Trimming-Tree Limbs,Trees,Trimming,Tree Limbs,06/07/2020,07:17 PM,6,2020,RESOL,N,06/09/2020,6.0,2020.0,2.0,2201 E Truman Rd,"2201 E Truman Rd64127
(39.094109, -94.55561)",64127.0,18th And Vine And Downtown East,Jackson,3.0,Central,12529,39.094109,-94.55561,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020078649,,26,18th And Vine And Downtown East
2019193755,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,Streets / Roadways / Alleys,Pothole,District 2,11/18/2019,03:41 PM,11,2019,RESOL,N,11/19/2019,11.0,2019.0,1.0,2200 E Truman Rd,"2200 E Truman Rd64127
(39.095207, -94.555878)",64127.0,18th And Vine And Downtown East,Jackson,3.0,Central,12507,39.095207,-94.555878,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019193755,,26,18th And Vine And Downtown East
