CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION TIME,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNTY,COUNCIL DISTRICT,POLICE DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window,nbh_id,nbh_name
2020007673,PHONE,Public Works,Public Works-Capital Projects-Traffic Signals,Lights / Signals-Traffic Signal-Signal out,Lights / Signals,Traffic Signal,Signal Out,01/17/2020,04:52 PM,1,2020,RESOL,N,01/21/2020,1.0,2020.0,4.0,3901 Paseo,"3901 Paseo64110
(39.05564, -94.567075)",64110.0,Ivanhoe Southwest,Jackson,3.0,Central,280483,39.05564,-94.567075,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020007673,,53,Ivanhoe Southwest
2020028840,PHONE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Public Health,Services,Healthy Homes Information,02/26/2020,10:48 AM,2,2020,RESOL,Y,03/16/2020,3.0,2020.0,19.0,4425 Wayne Ave,"4425 Wayne Ave64110
(39.045962, -94.565379)",64110.0,Ivanhoe Southwest,Jackson,3.0,Central,137600,39.045962,-94.565379,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020028840,,53,Ivanhoe Southwest
2020051040,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Mowing / Weeds,Private / Commercial,Lot - Vacant,04/10/2020,11:18 AM,4,2020,RESOL,Y,07/07/2020,7.0,2020.0,88.0,4114 Wayne Ave,"4114 Wayne Ave64110
(39.051522, -94.565733)",64110.0,Ivanhoe Southwest,Jackson,3.0,Central,136120,39.051522,-94.565733,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020051040,,53,Ivanhoe Southwest
2019139487,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,07/26/2019,07:52 AM,7,2019,RESOL,Y,01/10/2020,1.0,2020.0,168.0,4114 Wayne Ave,"4114 Wayne Ave64110
(39.051522, -94.565733)",64110.0,Ivanhoe Southwest,Jackson,3.0,Central,136120,39.051522,-94.565733,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019139487,,53,Ivanhoe Southwest
2020080175,PHONE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Trash / Recycling,Trash Collection,Missed by City,06/10/2020,10:14 AM,6,2020,RESOL,N,06/11/2020,6.0,2020.0,1.0,4408 Wayne Ave,"4408 Wayne Ave64110
(39.046368, -94.566048)",64110.0,Ivanhoe Southwest,Jackson,3.0,Central,137558,39.046368,-94.566048,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020080175,,53,Ivanhoe Southwest
2019202402,PHONE,Parks and Rec,Parks and Rec-Landscape Services-Forestry,Trees-Removal-Tree dead,Trees,Removal,Tree Dead,12/11/2019,10:54 AM,12,2019,RESOL,N,12/13/2019,12.0,2019.0,2.0,4020 Flora Ave,"4020 Flora Ave64110
(39.05325, -94.566796)",64110.0,Ivanhoe Southwest,Jackson,3.0,Central,135329,39.05325,-94.566796,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019202402,,53,Ivanhoe Southwest
2019199888,PHONE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Inside Residence,Animals / Pets,Rat Treatment,Inside Home,12/04/2019,05:58 PM,12,2019,RESOL,N,12/10/2019,12.0,2019.0,6.0,4242 Flora Ave,"4242 Flora Ave64110
(39.048968, -94.567052)",64110.0,Ivanhoe Southwest,Jackson,3.0,Central,136064,39.048968,-94.567052,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019199888,,53,Ivanhoe Southwest
2013040753,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Main Structure,03/28/2013,02:23 PM,3,2013,RESOL,Y,10/02/2019,10.0,2019.0,2379.0,4308 Highland Ave,"4308 Highland Ave64110
(39.048224, -94.564779)",64110.0,Ivanhoe Southwest,Jackson,3.0,Central,137634,39.048224,-94.564779,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2013040753,,53,Ivanhoe Southwest
2020015321,PHONE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Trash / Recycling,Trash Collection,Missed by City,01/30/2020,03:36 PM,1,2020,RESOL,Y,02/04/2020,2.0,2020.0,5.0,3917 Flora Ave,"3917 Flora Ave64110
(39.055263, -94.566052)",64110.0,Ivanhoe Southwest,Jackson,3.0,Central,135354,39.055263,-94.566052,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020015321,,53,Ivanhoe Southwest
2019160061,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Mowing / Weeds,Private / Commercial,Lot - Vacant,09/03/2019,01:44 PM,9,2019,RESOL,Y,08/04/2020,8.0,2020.0,336.0,1704 E 40th St,"1704 E 40th St64110
(39.054166, -94.563851)",64110.0,Ivanhoe Southwest,Jackson,3.0,Central,135473,39.054166,-94.563851,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160061,,53,Ivanhoe Southwest
